feature	status	n_isoforms	logFC	logFC_cat	expr	expr_cat
ENSG00000230679	0	1	0	[ 0.000, 0.297)	0.174347	[0.00e+00,2.77e-01)
ENSG00000230699	0	1	0	[ 0.000, 0.297)	0.0499718	[0.00e+00,2.77e-01)
ENSG00000230703	0	1	0	[ 0.000, 0.297)	0.276194	[0.00e+00,2.77e-01)
ENSG00000230718	0	1	0	[ 0.000, 0.297)	0.252596	[0.00e+00,2.77e-01)
ENSG00000230721	0	1	0	[ 0.000, 0.297)	0.0661632	[0.00e+00,2.77e-01)
ENSG00000230728	0	1	0	[ 0.000, 0.297)	0.0575889	[0.00e+00,2.77e-01)
ENSG00000230735	0	1	0	[ 0.000, 0.297)	0.371166	[2.77e-01,2.85e+00)
ENSG00000230739	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230748	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230777	1	1	1.3563631997862	[ 1.350, 3.540)	0.346595	[2.77e-01,2.85e+00)
ENSG00000230779	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230787	0	1	0	[ 0.000, 0.297)	0.0561295	[0.00e+00,2.77e-01)
ENSG00000230798	0	5	0	[ 0.000, 0.297)	1.32614	[2.77e-01,2.85e+00)
ENSG00000230806	0	2	0	[ 0.000, 0.297)	0.102936	[0.00e+00,2.77e-01)
ENSG00000230813	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230828	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230832	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230833	0	1	0	[ 0.000, 0.297)	0.0510751	[0.00e+00,2.77e-01)
ENSG00000230841	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230849	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230850	1	5	3.45120719156367	[ 1.350, 3.540)	4.8324157	[2.85e+00,1.45e+01)
ENSG00000230863	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230880	0	6	0	[ 0.000, 0.297)	0.664548	[2.77e-01,2.85e+00)
ENSG00000230881	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230896	0	1	0	[ 0.000, 0.297)	2.09574	[2.77e-01,2.85e+00)
ENSG00000230932	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230937	1	9	0.225079265276678	[ 0.000, 0.297)	0.32278	[2.77e-01,2.85e+00)
ENSG00000230942	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230946	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000230953	0	1	0	[ 0.000, 0.297)	4.32398	[2.85e+00,1.45e+01)
ENSG00000230955	0	1	0	[ 0.000, 0.297)	0.359575	[2.77e-01,2.85e+00)
ENSG00000230987	0	1	0	[ 0.000, 0.297)	0.1442	[0.00e+00,2.77e-01)
ENSG00000231020	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231022	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231029	0	1	0	[ 0.000, 0.297)	0.0874374	[0.00e+00,2.77e-01)
ENSG00000231050	0	1	0	[ 0.000, 0.297)	0.463182	[2.77e-01,2.85e+00)
ENSG00000231057	0	3	0	[ 0.000, 0.297)	0.983252	[2.77e-01,2.85e+00)
ENSG00000231064	0	6	0	[ 0.000, 0.297)	1.0404681	[2.77e-01,2.85e+00)
ENSG00000231072	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231073	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231080	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231084	0	1	0	[ 0.000, 0.297)	2.33721	[2.77e-01,2.85e+00)
ENSG00000231090	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231095	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231100	0	1	0	[ 0.000, 0.297)	0.0520562	[0.00e+00,2.77e-01)
ENSG00000231103	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231105	0	1	0	[ 0.000, 0.297)	0.477519	[2.77e-01,2.85e+00)
ENSG00000231128	0	3	0	[ 0.000, 0.297)	0.0436455	[0.00e+00,2.77e-01)
ENSG00000231163	0	6	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231175	0	1	0	[ 0.000, 0.297)	0.0130901	[0.00e+00,2.77e-01)
ENSG00000231181	0	1	0	[ 0.000, 0.297)	0.0655074	[0.00e+00,2.77e-01)
ENSG00000231199	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231207	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231219	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231237	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231251	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231267	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231289	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231296	1	1	3.59820466022992	[ 3.540,24.063]	3.1063265	[2.85e+00,1.45e+01)
ENSG00000231333	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231344	0	1	0	[ 0.000, 0.297)	0.263331	[0.00e+00,2.77e-01)
ENSG00000231349	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231353	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231360	0	1	0	[ 0.000, 0.297)	1.47928	[2.77e-01,2.85e+00)
ENSG00000231365	0	6	0	[ 0.000, 0.297)	4.479401	[2.85e+00,1.45e+01)
ENSG00000231378	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231407	0	4	0	[ 0.000, 0.297)	1.1816434	[2.77e-01,2.85e+00)
ENSG00000231416	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231424	0	1	0	[ 0.000, 0.297)	0.229179	[0.00e+00,2.77e-01)
ENSG00000231434	0	1	0	[ 0.000, 0.297)	0.0268606	[0.00e+00,2.77e-01)
ENSG00000231437	0	1	0	[ 0.000, 0.297)	0.184414	[0.00e+00,2.77e-01)
ENSG00000231448	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231468	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231547	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231551	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231563	0	1	0	[ 0.000, 0.297)	0.753978	[2.77e-01,2.85e+00)
ENSG00000231564	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231581	0	1	0	[ 0.000, 0.297)	1.32466	[2.77e-01,2.85e+00)
ENSG00000231582	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231586	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231605	0	4	0	[ 0.000, 0.297)	0.405487	[2.77e-01,2.85e+00)
ENSG00000231612	0	1	0	[ 0.000, 0.297)	0.0897543	[0.00e+00,2.77e-01)
ENSG00000231615	0	1	0	[ 0.000, 0.297)	0.0682252	[0.00e+00,2.77e-01)
ENSG00000231622	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231663	1	1	1.72286518687199	[ 1.350, 3.540)	2.590418494525	[2.77e-01,2.85e+00)
ENSG00000231684	0	2	0	[ 0.000, 0.297)	0.296466	[2.77e-01,2.85e+00)
ENSG00000231691	0	1	0	[ 0.000, 0.297)	0.540316	[2.77e-01,2.85e+00)
ENSG00000231700	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231702	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231718	0	1	0	[ 0.000, 0.297)	0.0630024	[0.00e+00,2.77e-01)
ENSG00000231734	1	6	0.0329523353887377	[ 0.000, 0.297)	1.960698	[2.77e-01,2.85e+00)
ENSG00000231752	0	1	0	[ 0.000, 0.297)	0.217506	[0.00e+00,2.77e-01)
ENSG00000231767	0	2	0	[ 0.000, 0.297)	0.69040200108822	[2.77e-01,2.85e+00)
ENSG00000231789	0	1	0	[ 0.000, 0.297)	0.853692	[2.77e-01,2.85e+00)
ENSG00000231813	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231827	0	1	0	[ 0.000, 0.297)	0.00715155	[0.00e+00,2.77e-01)
ENSG00000231837	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231849	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231866	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231868	0	1	0	[ 0.000, 0.297)	0.391274	[2.77e-01,2.85e+00)
ENSG00000231871	0	3	0	[ 0.000, 0.297)	0.590793	[2.77e-01,2.85e+00)
ENSG00000231877	0	1	0	[ 0.000, 0.297)	0.00988624	[0.00e+00,2.77e-01)
ENSG00000231900	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231905	0	1	0	[ 0.000, 0.297)	0.0405323	[0.00e+00,2.77e-01)
ENSG00000231940	0	1	0	[ 0.000, 0.297)	0.0625229	[0.00e+00,2.77e-01)
ENSG00000231953	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231978	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231984	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231985	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231992	1	1	1.60171357970464	[ 1.350, 3.540)	0.99369215	[2.77e-01,2.85e+00)
ENSG00000231996	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000231999	0	4	0	[ 0.000, 0.297)	1.697125	[2.77e-01,2.85e+00)
ENSG00000232015	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232022	1	2	1.1963957303294	[ 0.297, 1.350)	0.20093685	[0.00e+00,2.77e-01)
ENSG00000232027	0	1	0	[ 0.000, 0.297)	0.0669456	[0.00e+00,2.77e-01)
ENSG00000232036	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232037	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232048	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232059	0	2	0	[ 0.000, 0.297)	0.1814820326523	[0.00e+00,2.77e-01)
ENSG00000232085	0	2	0	[ 0.000, 0.297)	0.118321	[0.00e+00,2.77e-01)
ENSG00000232093	1	1	0.800481098357584	[ 0.297, 1.350)	0.44134895	[2.77e-01,2.85e+00)
ENSG00000232096	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232113	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232134	0	1	0	[ 0.000, 0.297)	0.335076	[2.77e-01,2.85e+00)
ENSG00000232148	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232151	0	3	0	[ 0.000, 0.297)	0.5486337	[2.77e-01,2.85e+00)
ENSG00000232154	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232166	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232175	0	1	0	[ 0.000, 0.297)	0.0424366	[0.00e+00,2.77e-01)
ENSG00000232184	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232185	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232192	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232194	0	1	0	[ 0.000, 0.297)	0.28397	[2.77e-01,2.85e+00)
ENSG00000232198	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232208	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232215	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232222	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232223	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232236	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232237	0	2	0	[ 0.000, 0.297)	0.115277	[0.00e+00,2.77e-01)
ENSG00000232240	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232261	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232273	0	1	0	[ 0.000, 0.297)	0.0700983	[0.00e+00,2.77e-01)
ENSG00000232296	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232298	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232335	0	1	0	[ 0.000, 0.297)	0.0688324	[0.00e+00,2.77e-01)
ENSG00000232341	0	1	0	[ 0.000, 0.297)	0.0238653	[0.00e+00,2.77e-01)
ENSG00000232347	0	1	0	[ 0.000, 0.297)	1.30522	[2.77e-01,2.85e+00)
ENSG00000232366	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232369	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232372	0	1	0	[ 0.000, 0.297)	0.401185	[2.77e-01,2.85e+00)
ENSG00000232393	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232423	0	6	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232450	0	1	0	[ 0.000, 0.297)	0.134916	[0.00e+00,2.77e-01)
ENSG00000232456	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232463	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232467	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232480	0	1	0	[ 0.000, 0.297)	0.197469	[0.00e+00,2.77e-01)
ENSG00000232482	0	1	0	[ 0.000, 0.297)	0.192808	[0.00e+00,2.77e-01)
ENSG00000232498	0	1	0	[ 0.000, 0.297)	0.107787	[0.00e+00,2.77e-01)
ENSG00000232499	0	1	0	[ 0.000, 0.297)	0.167578	[0.00e+00,2.77e-01)
ENSG00000232514	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232519	0	1	0	[ 0.000, 0.297)	0.268374	[0.00e+00,2.77e-01)
ENSG00000232536	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232551	0	1	0	[ 0.000, 0.297)	0.0191701	[0.00e+00,2.77e-01)
ENSG00000232571	0	1	0	[ 0.000, 0.297)	0.0451072	[0.00e+00,2.77e-01)
ENSG00000232586	0	1	0	[ 0.000, 0.297)	0.213144	[0.00e+00,2.77e-01)
ENSG00000232621	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232622	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232626	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232637	1	4	0.167823748869427	[ 0.000, 0.297)	3.96831	[2.85e+00,1.45e+01)
ENSG00000232663	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232671	1	2	0.330888842028367	[ 0.297, 1.350)	0.77456885	[2.77e-01,2.85e+00)
ENSG00000232672	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232676	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232678	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232694	0	1	0	[ 0.000, 0.297)	0.346748	[2.77e-01,2.85e+00)
ENSG00000232714	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232721	0	1	0	[ 0.000, 0.297)	0.0903093	[0.00e+00,2.77e-01)
ENSG00000232745	0	1	0	[ 0.000, 0.297)	0.184147	[0.00e+00,2.77e-01)
ENSG00000232750	0	1	0	[ 0.000, 0.297)	0.134875	[0.00e+00,2.77e-01)
ENSG00000232751	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232752	0	1	0	[ 0.000, 0.297)	0.163388	[0.00e+00,2.77e-01)
ENSG00000232762	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232768	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232780	0	1	0	[ 0.000, 0.297)	0.0565069	[0.00e+00,2.77e-01)
ENSG00000232791	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232792	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232793	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232809	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232811	0	1	0	[ 0.000, 0.297)	0.330278	[2.77e-01,2.85e+00)
ENSG00000232824	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232825	0	1	0	[ 0.000, 0.297)	0.0112976	[0.00e+00,2.77e-01)
ENSG00000232846	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232848	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232857	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232860	0	3	0	[ 0.000, 0.297)	0.2977739	[2.77e-01,2.85e+00)
ENSG00000232862	0	3	0	[ 0.000, 0.297)	0.0768183	[0.00e+00,2.77e-01)
ENSG00000232864	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232878	1	1	7.65981985824855	[ 3.540,24.063]	21.80241915	[1.45e+01,2.43e+04]
ENSG00000232879	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232882	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232883	0	1	0	[ 0.000, 0.297)	0.0344137	[0.00e+00,2.77e-01)
ENSG00000232892	0	1	0	[ 0.000, 0.297)	0.0108934	[0.00e+00,2.77e-01)
ENSG00000232908	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232912	1	2	1.42652840426988	[ 1.350, 3.540)	1.1607565	[2.77e-01,2.85e+00)
ENSG00000232917	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232918	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232937	0	1	0	[ 0.000, 0.297)	0.0267837	[0.00e+00,2.77e-01)
ENSG00000232952	0	1	0	[ 0.000, 0.297)	0.0169335	[0.00e+00,2.77e-01)
ENSG00000232959	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232971	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232989	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232993	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000232995	1	13	0.843858343592152	[ 0.297, 1.350)	4.2905536	[2.85e+00,1.45e+01)
ENSG00000233003	0	2	0	[ 0.000, 0.297)	0.215204	[0.00e+00,2.77e-01)
ENSG00000233008	0	5	0	[ 0.000, 0.297)	0.3015249	[2.77e-01,2.85e+00)
ENSG00000233012	0	2	0	[ 0.000, 0.297)	0.0216393	[0.00e+00,2.77e-01)
ENSG00000233018	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233020	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233030	0	1	0	[ 0.000, 0.297)	0.0736217	[0.00e+00,2.77e-01)
ENSG00000233040	0	1	0	[ 0.000, 0.297)	0.0488495	[0.00e+00,2.77e-01)
ENSG00000233057	0	1	0	[ 0.000, 0.297)	0.0441282	[0.00e+00,2.77e-01)
ENSG00000233059	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233069	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233072	0	1	0	[ 0.000, 0.297)	0.112639	[0.00e+00,2.77e-01)
ENSG00000233078	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233084	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233099	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233114	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233118	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233125	0	2	0	[ 0.000, 0.297)	0.0381932	[0.00e+00,2.77e-01)
ENSG00000233129	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233184	1	7	2.11214268928588	[ 1.350, 3.540)	9.8605171	[2.85e+00,1.45e+01)
ENSG00000233196	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233203	1	4	3.59573511248288	[ 3.540,24.063]	4.6923375	[2.85e+00,1.45e+01)
ENSG00000233216	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233217	0	1	0	[ 0.000, 0.297)	0.524572	[2.77e-01,2.85e+00)
ENSG00000233218	1	1	2.42507855590316	[ 1.350, 3.540)	0.5201485	[2.77e-01,2.85e+00)
ENSG00000233222	1	1	6.4383751280414	[ 3.540,24.063]	6.9743525	[2.85e+00,1.45e+01)
ENSG00000233228	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233235	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233246	0	1	0	[ 0.000, 0.297)	0.157202	[0.00e+00,2.77e-01)
ENSG00000233268	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233271	0	1	0	[ 0.000, 0.297)	0.116148	[0.00e+00,2.77e-01)
ENSG00000233328	0	1	0	[ 0.000, 0.297)	0.233315	[0.00e+00,2.77e-01)
ENSG00000233332	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233333	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233337	1	1	5.07663279541883	[ 3.540,24.063]	12.43057805	[2.85e+00,1.45e+01)
ENSG00000233355	0	6	0	[ 0.000, 0.297)	3.775248	[2.85e+00,1.45e+01)
ENSG00000233384	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233394	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233401	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233406	0	2	0	[ 0.000, 0.297)	0.232806	[0.00e+00,2.77e-01)
ENSG00000233407	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233419	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233421	0	1	0	[ 0.000, 0.297)	0.521653	[2.77e-01,2.85e+00)
ENSG00000233427	0	1	0	[ 0.000, 0.297)	0.0578924	[0.00e+00,2.77e-01)
ENSG00000233431	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233432	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233449	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233455	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233461	0	5	0	[ 0.000, 0.297)	11.68804	[2.85e+00,1.45e+01)
ENSG00000233473	0	1	0	[ 0.000, 0.297)	0.052358	[0.00e+00,2.77e-01)
ENSG00000233478	0	1	0	[ 0.000, 0.297)	0.0131007	[0.00e+00,2.77e-01)
ENSG00000233482	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233485	0	1	0	[ 0.000, 0.297)	0.0364135	[0.00e+00,2.77e-01)
ENSG00000233501	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233514	0	1	0	[ 0.000, 0.297)	0.252033	[0.00e+00,2.77e-01)
ENSG00000233519	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233537	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233542	0	1	0	[ 0.000, 0.297)	0.0694394	[0.00e+00,2.77e-01)
ENSG00000233557	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233562	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233583	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233586	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233589	0	1	0	[ 0.000, 0.297)	0.0692347	[0.00e+00,2.77e-01)
ENSG00000233593	0	3	0	[ 0.000, 0.297)	0.825027	[2.77e-01,2.85e+00)
ENSG00000233595	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233615	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233620	0	4	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233621	0	1	0	[ 0.000, 0.297)	2.38138	[2.77e-01,2.85e+00)
ENSG00000233623	0	1	0	[ 0.000, 0.297)	0.0506929	[0.00e+00,2.77e-01)
ENSG00000233626	0	1	0	[ 0.000, 0.297)	0.112195	[0.00e+00,2.77e-01)
ENSG00000233647	0	1	0	[ 0.000, 0.297)	0.0844649	[0.00e+00,2.77e-01)
ENSG00000233653	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233664	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233674	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233691	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000233693	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
